id,s1,s2,s3,s4,s5,s6,s7,s8
de830f9b-e610-4afd-aafa-e71f8d9b7dc3,"Stadtteil","Jahr","Schüler/-innen"
607e618b-d89a-42e9-bfe5-b7bf4b784b28,"Stadtteil","Jahr","Schüler/-innen"
2c7f968e-86bf-44ac-b45e-7c3943990476,"Stadtteil","Jahr","Schüler/-innen"
c93d37d8-2fdb-4e2c-97de-a5eded70af58,"Stadtteil","Jahr","Schüler/-innen"
4d682cab-33e1-48ce-b947-91143eca1344,"Stadtteil","Jahr","Schüler/-innen"
6f1f000e-ff6f-4b4f-aa8a-77956797e91f,"Stadtteil","Jahr","Schüler/-innen"
b0807118-2928-493c-b4c4-5336e67a2f5b,"Stadtteil","Jahr","Schüler/-innen"
565c1c6e-a50c-46d2-8638-22896d21096f,"Stadtteil","Jahr","Personen","männlich","weiblich"
32bd3b93-7008-42a4-9736-bb83e726beb7,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
a92cd46b-7243-46f6-ac72-4fa3dcdeb35f,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
807eda39-ace2-4269-9b6a-00a607a4a615,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
c74cb50a-e3c4-43bf-950f-6a01a783791b,"Stadtteil","Jahr","Personen","männlich","weiblich"
593b2d5f-36bf-4f50-ac49-763ee5cadb1f,"Stadtteil","Jahr","Personen","männlich","weiblich"
72110d58-727f-4e04-a68d-2a907ba7d4fb,"Stadtteil","Jahr","Personen","männlich","weiblich"
c604d6d8-66bd-4175-8689-e657429127b0,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
9fd0555a-327c-4e65-8693-521c7b7fb350,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
79797678-30ab-4ccf-bcf7-6067be9794c4,"Stadtteil","Jahr","Personen","männlich","weiblich"
7cff3291-8e9e-4c41-894a-71791ea55e37,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
5114726f-cdce-4816-80f0-edc8c7786cab,"Stadtteil","Jahr","Personen","männlich","weiblich"
ea8303b4-0494-4f95-b624-f695753d1a2c,"Stadtteil","Jahr","Personen","männlich","weiblich"
bbb9dd88-ffff-4b95-b065-3d74973d4a7f,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
a5b8df62-dbe2-43bb-94d9-c468648a565f,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
2af3b5ef-d5da-404b-ac8d-c1fc78124e66,"Stadtteil","Jahr","Personen","männlich","weiblich"
dd5adbd5-bd8b-4a14-b685-198aa4cca1f9,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
2b8abad2-16c2-4e52-afbc-d57a9d252e89,"Stadtteil","Jahr","Personen","männlich","weiblich"
c952a134-caa0-42b9-b482-204bba736e4c,"Stadtteil","Jahr","Personen"
da54e683-f5d9-4f57-8efe-e5f88dada06f,"Stadtteil","Jahr","Personen"
4d9dd7d7-9b4d-4ece-86a8-a087ffc38cb3,"Stadtteil","Jahr","Altersklasse %","männlich (%)","weiblich (%)"
9b34d206-c2cd-41b6-8ed0-f817cc69dd11,"Stadtteil","Jahr","Personen"
49eeae6e-98d4-46c7-bec3-a92e79b2c275,"Stadtteil","Jahr","Personen","männlich","weiblich"
c3d707e4-c89a-4c43-ac06-fe8fdf1fd405,"Stadtteil","Jahr","Jugendquotient"
7847b72d-1fd2-43a6-a611-907403ecdc99,"Stadtteil","Jahr","Altenquotient"
71ef348f-0f5b-46a0-8250-e87aae9f91bd,"Stadtteil","Jahr","Wohnberechtigte","Hauptwohnung (%)","Nebenwohnung (%)"
d8be5f4a-0788-4ee3-abe5-b36313ce3799,"Stadtteil","Jahr","Hauptwohnung","männlich (%)","weiblich (%)"
026da0ed-7df8-4446-b4fb-e756c0dde2a5,"Stadtteil","Jahr","Hauptwohnung"
241f96ab-5bcc-43c5-91bd-bde8dc3e74f3,"Stadtteil","Jahr","Nebenwohnung"
85259275-a944-4357-aee5-b7451c2fce99,"Stadtteil","Jahr","Frauen"
638f0166-3713-4497-a64e-5db0e07bbd9b,"Stadtteil","Jahr","Frauenanteil"
8213c5d8-7b28-4f9e-ab97-a1bc6da9112f,"Stadtteil","Jahr","Nebenwohnung"
f2128444-47e7-40ba-ab1d-eb426e69c009,"Stadtteil","Jahr","sonstige/keine Religion"
d49eda6f-3c69-4fd9-8076-3689329e5711,"Stadtteil","Jahr","Männer"
ac2e81d4-7a1c-499b-89e4-22acd5cea109,"Stadtteil","Jahr","Katholisch"
168a04b0-c066-4314-8b78-db30959f46ef,"Stadtteil","Jahr","Männeranteil"
227edd1a-e547-4de6-b153-9294ebde4ba6,"Stadtteil","Jahr","Evangelisch"
bceaadbd-5004-49ae-848f-b7a3dacc2f0c,"Stadtteil","Jahr","Personen"
